time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,0.435000971683,-3.12279126876,9.85188334985,5.97813786013,0.0214763085597,0.0,0.252657307669,-3.82927765558,4.82292947959,-0.174861558607,0.10916218031,0.0,447.26266704308034,448.32293223201424,447.1050546861671,447.04856416359075
3.3000000000000025,0.449813718469,-3.35727823038,10.1378572803,5.9672679062,0.0279564134156,0.0,0.2406090762,-3.98786350352,4.70942321954,-0.198346717523,0.105575788568,0.0,407.2324612819993,406.9228906354945,408.10564518128143,405.9677037185323
3.3600000000000025,0.463710531342,-3.60248054834,10.4200585504,5.95551104689,0.0347267459069,0.0,0.222032094653,-4.18654090174,4.69652105489,-0.191542818939,0.124400584114,0.0,440.8111321206474,442.3754878657166,442.9910405744365,443.51262265648506
3.4200000000000026,0.476408984555,-3.85943127099,10.7002481024,5.94463422231,0.0419102607738,0.0,0.200634195661,-4.37942263685,4.64256863238,-0.166153510985,0.108197114588,0.0,431.4027263696954,430.0453550825001,428.66402821421104,430.78290159010135
3.4800000000000026,0.4875439881,-4.12938465364,10.9806086351,5.93485923953,0.0480776057139,0.0,0.169915461387,-4.61983000539,4.70157367206,-0.157128976096,0.0888709531057,0.0,469.90149572571136,468.4090808735117,468.30069099200404,468.9784239685842
3.5400000000000027,0.496854894286,-4.41297644387,11.2616757238,5.92571230076,0.0539278774982,0.0,0.139968696371,-4.83402681754,4.66662769146,-0.144441230246,0.110765690649,0.0,440.0942895741706,441.9111752424576,439.8164113239999,440.84393851250326
3.6000000000000028,0.504131152933,-4.71042528326,11.5427620035,5.91702405738,0.0607791586556,0.0,0.101942721678,-5.08163348774,4.70177072952,-0.145538874614,0.120273524483,0.0,465.58310509875884,466.3374430922664,465.02979939430236,464.92521065759513
3.660000000000003,0.509012972432,-5.02276510949,11.8254469043,5.90867515723,0.0684898881496,0.0,0.0600988987513,-5.33038223667,4.71995326616,-0.128733632255,0.141293030323,0.0,460.7553225476886,462.42858414789265,462.73707505487056,464.04106298438796
3.720000000000003,0.511527280612,-5.34864685072,12.1051570675,5.90106042757,0.0774746730339,0.0,0.0230364381192,-5.53310451063,4.60340738302,-0.123501024988,0.162785948423,0.0,418.4782730026721,420.36756385219746,417.84081367476983,418.2810383792356
3.780000000000003,0.511255165671,-5.68882165268,12.3827072746,5.89348462445,0.0869676220082,0.0,-0.0330200061861,-5.80661864,4.64692313485,-0.132449211816,0.147017173058,0.0,474.53085249728986,473.3404547949807,474.3856271841686,473.68438450682885
3.840000000000003,0.507630351914,-6.04472016157,12.6606438333,5.88559910825,0.0953981718919,0.0,-0.0885460820439,-6.05734000872,4.61665241919,-0.129454285067,0.122504624182,0.0,453.37345145015536,451.41680459927056,452.9330903106211,453.1584460548117
3.900000000000003,0.500364297139,-6.41648083981,12.9381845566,5.87778136411,0.10270522722,0.0,-0.154290076523,-6.33528262893,4.63337113252,-0.132032187586,0.120304635664,0.0,469.76200263531916,469.60387200095397,471.4664184313699,471.2526516056194
3.960000000000003,0.488710990969,-6.80623871389,13.2192380501,5.87012407671,0.10974569554,0.0,-0.234796226414,-6.65710651496,4.7331123295,-0.120012307805,0.110642190344,0.0,500.1039283806799,499.410123621988,499.31781924743046,500.1811420431498
4.020000000000002,0.4724666363,-7.21408179525,13.5028947138,5.86268051313,0.116349560192,0.0,-0.307214177408,-6.93824589468,4.72082653143,-0.133707235028,0.108884132083,0.0,468.1670633551751,468.0402498566119,468.794159670107,467.71528346298913
4.080000000000001,0.451902698102,-7.63845927127,13.7845344079,5.85411912057,0.122810139201,0.0,-0.378747511449,-7.20836702304,4.66604089409,-0.174466133184,0.105146419167,0.0,457.0407215174453,456.7524804607139,458.5237593283061,455.2534426022614
4.14,0.426840840317,-8.07955741732,14.0634344375,5.84357770715,0.128753755355,0.0,-0.457099735468,-7.49569391696,4.62914388641,-0.178254273761,0.0827013925465,0.0,466.24152759047877,464.4918988382772,466.22809774673794,465.9037765411898
4.199999999999998,0.397407665604,-8.53670739049,14.336965697,5.83324800285,0.133560822175,0.0,-0.524340477163,-7.74357717887,4.48775520564,-0.162152736857,0.0743764634537,0.0,433.5038504617136,432.80885718817945,431.6043137697757,432.9319336355705
4.259999999999997,0.36307655651,-9.01149711683,14.6071652348,5.82350754006,0.137689194871,0.0,-0.620269123705,-8.08334585504,4.51679000769,-0.162719837215,0.0543203744383,0.0,492.67449721539543,491.19198074606004,493.5893591834988,493.5252795758045
4.319999999999996,0.323186250375,-9.50603918839,14.8771639036,5.81471855628,0.141453922944,0.0,-0.709578657894,-8.4020521272,4.48146346198,-0.125552234485,0.0757590813381,0.0,475.9757951344629,477.61661052750213,474.3857942495133,477.21240040092687
4.379999999999995,0.278496787924,-10.017926766,15.1409568836,5.80719361244,0.146104650857,0.0,-0.780383673441,-8.66175583244,4.3109556683,-0.125144388368,0.0808041176093,0.0,431.9164800227484,432.3468467265948,433.31605653544176,433.3356063312722
4.439999999999993,0.229273120639,-10.5462634533,15.3957038007,5.79977810091,0.151173663325,0.0,-0.860727275644,-8.95025929581,4.17954484062,-0.120657577701,0.0909757536821,0.0,447.9814241811279,448.81374826548245,448.8119115880844,449.1623533726885
4.499999999999992,0.175057036933,-11.0923843698,15.6429429766,5.79248625457,0.157211772652,0.0,-0.9468538781,-9.25452067136,4.06051159683,-0.123335142015,0.115093917574,0.0,455.12866968561224,457.0637150682763,455.41496638452895,455.1877144345124
4.559999999999991,0.11530626397,-11.6577487098,15.8843396214,5.78485698012,0.164831478628,0.0,-1.04533002495,-9.59158244765,3.98431696585,-0.136153891497,0.143875054989,0.0,471.6512053480012,473.882645730779,475.03679051478406,474.0387458350326
4.6199999999999894,0.0497964337067,-12.2427294346,16.1194595641,5.77727374011,0.173693153024,0.0,-1.13892737347,-9.90854994105,3.85157131641,-0.111809815335,0.15440164834,0.0,458.28062164422494,459.1364613973661,456.45152326623554,458.3763357141527
4.679999999999988,-0.0219064259353,-12.8481262784,16.3485622879,5.7701543432,0.182829073216,0.0,-1.25179861447,-10.2718792439,3.78316692602,-0.138087393457,0.147614525835,0.0,483.73226076290723,483.2405099601073,485.09104451910605,483.10126064577287
4.739999999999987,-0.0994458268733,-13.4726445691,16.5682018735,5.76142160538,0.192161723669,0.0,-1.33344047928,-10.5465100959,3.53733460247,-0.167789638914,0.167942486372,0.0,423.13505250115327,424.9058809108693,426.28542108796773,423.71693708866377
4.799999999999986,-0.182943461677,-14.1162480001,16.7770326435,5.75120799665,0.202987632283,0.0,-1.45048372429,-10.9076551096,3.42146856471,-0.17560241588,0.197901289105,0.0,474.00491249091533,476.3307097176542,474.8554693677416,474.2297223872442
4.859999999999984,-0.273369034215,-14.7810806992,16.9774656302,5.74166662468,0.215603477145,0.0,-1.56449027395,-11.2542479934,3.25764128587,-0.137803994613,0.227603166241,0.0,462.0589799465707,464.43599863947895,461.64152560654856,464.59140617448713
4.919999999999983,-0.370415268361,-15.4659667339,17.1661720894,5.73328599952,0.22902018558,0.0,-1.67124611553,-11.5762782434,3.03108519596,-0.143709341439,0.214134385819,0.0,444.15316737097675,443.0962558544791,446.0753522624924,445.57458393881745
4.979999999999982,-0.473766325077,-16.1697787836,17.3400028651,5.72431493845,0.242019026851,0.0,-1.77457578542,-11.8852648399,2.76195986088,-0.164836299948,0.221243418957,0.0,432.28711757791433,432.93368510640875,432.748374520444,430.943416863254
5.0399999999999805,-0.583159037101,-16.8916855092,17.4963279653,5.71437911394,0.255905960583,0.0,-1.87264145555,-12.1795720308,2.44768081976,-0.167161530221,0.246507764973,0.0,416.5448865331898,418.80542719740004,418.1160923747348,417.8852829643728
